name,id,name_type,rec_class,mass,fall,year,rec_lat,rec_long,location_type
Withrow,24320,Valid,Iron,8732.0,Found,1950.0,47.70667,-119.83,Exact
Wolsey,24328,Valid,Iron,74830.0,Found,1981.0,44.4,-98.53333,Exact
Wood Lake,50910,Valid,Stony,350.0,Found,2003.0,45.0,-79.06667,Exact
Woodbine,24330,Valid,Iron,48200.0,Found,1953.0,42.34667,-90.1675,Exact
Wood's Mountain,24332,Valid,Iron,3867.0,Found,1918.0,35.68333,-82.18333,Exact
Woodward County,24333,Valid,Stony,45500.0,Found,1923.0,36.5,-99.5,Exact
Wooster,24336,Valid,Iron,22700.0,Found,1858.0,40.76667,-81.95,Exact
Wray (a),24338,Valid,Stony,281.7,Found,1936.0,40.05,-102.2,Exact
Wray (b),24339,Valid,Stony,3884.0,Found,1938.0,40.33083,-102.19583,Exact
Yelland 001,54765,Valid,Stony,4.5,Found,2011.0,39.55801,-114.42715,Exact
Yelland Dry Lake,52641,Valid,Stony,76000.0,Found,2007.0,39.35067,-114.40783,Exact
Yocemento,30364,Valid,Stony,5920.0,Found,1966.0,38.9,-99.43333,Exact
York (iron),30367,Valid,Iron,835.0,Found,1878.0,40.75,-97.5,Exact
York (stone),30368,Valid,Stony,1440.0,Found,1928.0,40.86667,-97.6,Exact
Yorktown (Texas),30371,Valid,Stony,3500.0,Found,1957.0,28.95,-97.40278,Exact
Ysleta,30375,Valid,Iron,140700.0,Found,1914.0,31.65,-106.18333,Exact
Yucca 015,57175,Valid,Stony,3.0,Found,2011.0,34.8197,-114.2761,Exact
Yucca 016,57158,Valid,Stony,25.9,Found,2011.0,34.82658,-114.27763,Exact
Yucca 017,57159,Valid,Stony,200.0,Found,2011.0,34.81923,-114.27735,Exact
Zaffra,30383,Valid,Iron,3000.0,Found,1919.0,35.0,-94.75,Exact
Zapaliname,30392,Valid,Iron,85000.0,Found,1998.0,25.00944,-100.75,Exact
Zenda,30400,Valid,Iron,3700.0,Found,1955.0,42.51333,-88.48944,Exact
Zulu Queen,30414,Valid,Stony,200.0,Found,1976.0,33.98333,-115.68333,Exact
